## impedance in 1000*mV/pA=MOhm or admittance in 1000*pA/mV=pS, then phase in Rd
 3.75624120585036E+0000	 4.08085627968760E+0002	 9.89628942736992E-0001
 1.48096814797259E+0000	 6.98823522298967E+0002	 4.82489280374646E-0001
 5.00000000000000E-0001	 7.26177560311479E+0002	 3.07549003864096E-0002
 1.13985228104759E+0002	 3.04628323398095E+0001	 1.07799192477458E+0000
 8.35819798860761E+0001	 3.61546711314467E+0001	 1.08327678523989E+0000
 4.60426386438663E+0002	 1.28469038010002E+0001	 1.48037248756137E+0000
 6.12881816164451E+0001	 4.37591029267494E+0001	 1.10923007661341E+0000
 2.75434003278119E+0000	 5.31737712323462E+0002	 9.01817301579095E-0001
 4.49408019643730E+0001	 5.35941358711179E+0001	 1.14503695481535E+0000
 3.29537543443624E+0001	 6.73952012781332E+0001	 1.17069228344777E+0000
 2.41640086051306E+0001	 8.73305176604774E+0001	 7.46750448276260E+0000
 3.94268649645282E+0002	 1.43506491499344E+0001	 7.68962203467566E+0000
 7.15722541430679E+0001	 3.89622697830621E+0001	 1.09655675340685E+0000
 9.76069210802278E+0001	 3.26264162660781E+0001	 1.08279814090104E+0000
 8.56312021330701E+0002	 7.57104181130716E+0000	 2.69515193403032E+0001
 3.84833489703350E+0001	 5.99811118533115E+0001	 7.44213032366573E+0000
 1.26817082831679E+0000	 8.29863361624684E+0002	 4.88924739664976E-0001
 1.29926322260941E+0001	 1.43606816224983E+0002	 1.20885845615929E+0000
 2.35857448090293E+0000	 5.87063336061699E+0002	 1.96701063087787E+0001
 1.08594992538858E+0000	 7.92531918519331E+0002	 3.56500858472823E-0001
 5.24818066836612E+0001	 4.77398556072270E+0001	 1.13701590913953E+0000
 7.33270277875471E+0002	 8.52901336710984E+0000	 1.42879618718163E+0001
 9.29911975673420E-0001	 7.87140411374283E+0002	 2.36611392870652E-0001
 2.11992457328965E+0002	 2.06955098382133E+0001	 1.17573572053643E+0000
 7.96294803548532E-0001	 7.56457793155924E+0002	 2.13754184261664E-0001
 2.82186959930563E+0001	 7.53071881913042E+0001	 7.47591336128046E+0000
 2.01967568120100E+0000	 6.35008989270930E+0002	 7.17948758470179E-0001
 1.51727780323621E+0001	 1.26265003756982E+0002	 1.19568593567258E+0000
 5.98215070618702E+0000	 2.78704562689202E+0002	 7.40932179464606E+0000
 5.83899311868826E-0001	 7.71340993958284E+0002	 1.21423858259674E-0001
 2.47564499911528E+0002	 1.91684152059152E+0001	 3.26397047806542E+0001
 3.21651449958739E+0000	 4.66468441925010E+0002	 7.27464815651151E+0000
 1.11257471639330E+0001	 1.63286696523298E+0002	 7.48658662348980E+0000
 2.89105482282983E+0002	 1.73683329031791E+0001	 1.27770071319796E+0000
 4.38653331061871E+0000	 3.54753478263004E+0002	 7.36296341597524E+0000
 1.77187493044694E+0001	 1.10517844011972E+0002	 1.20170640205438E+0000
 5.37685300415571E+0002	 1.09921419324678E+0001	 3.29689298364407E+0001
 8.15817971446942E+0000	 2.11075042701881E+0002	 1.17230144208848E+0000
 9.52711104276182E+0000	 1.85309534208190E+0002	 1.37471104965647E+0001
 3.37616984325078E+0002	 1.57568759847423E+0001	 1.33942456025720E+0000
 6.27908153829270E+0002	 9.72663145687376E+0000	 1.42047014055526E+0001
 1.33111792507161E+0002	 2.71695003283470E+0001	 1.09614269233420E+0000
 1.55447768093114E+0002	 2.50856081537577E+0001	 1.11365348092373E+0000
 2.06919310521118E+0001	 9.77821683748442E+0001	 7.47784992005697E+0000
 1.81531689642228E+0002	 2.30398114402544E+0001	 1.14196328621936E+0000
 5.12258756311989E+0000	 3.16971238659406E+0002	 1.05220166755758E+0000
 6.98594736167643E+0000	 2.44263913464369E+0002	 1.11313896033905E+0000
 6.81876812801777E-0001	 6.93692076126262E+0002	 1.53684297796958E-0001
 1.00000000000000E+0003	 6.53759174095139E+0000	-4.35178680366036E+0000
