## impedance in 1000*mV/pA=MOhm or admittance in 1000*pA/mV=pS, then phase in Rd
 9.29911975673420E-0001	 2.05739691831433E+0002	 1.08462800524496E-0001
 2.35857448090293E+0000	 2.08321556779769E+0002	 2.75990314869367E-0001
 7.15722541430679E+0001	 3.14687826121833E+0001	 1.33064282638513E+0000
 1.29926322260941E+0001	 1.22619917417912E+0002	 8.91323248774304E-0001
 3.94268649645282E+0002	 7.75876875384009E+0000	 8.06868124272030E+0000
 6.12881816164451E+0001	 3.60629342524058E+0001	 1.31383652310840E+0000
 9.76069210802278E+0001	 2.43036023541179E+0001	 7.66119584247412E+0000
 7.96294803548532E-0001	 2.15273056768632E+0002	 1.16778616017246E-0001
 1.77187493044694E+0001	 1.00534145635910E+0002	 1.02621188693273E+0000
 3.29537543443624E+0001	 6.11551198843848E+0001	 1.18898710702430E+0000
 1.81531689642228E+0002	 1.47404138929896E+0001	 1.49539987297034E+0000
 3.37616984325078E+0002	 8.87961566637023E+0000	 1.70856835385457E+0000
 1.13985228104759E+0002	 2.14758177562253E+0001	 1.39632666607528E+0001
 4.38653331061871E+0000	 1.89655373839565E+0002	 4.43375808364196E-0001
 1.11257471639330E+0001	 1.32549944213918E+0002	 2.59821671426043E+0001
 1.08594992538858E+0000	 2.18626396923283E+0002	 1.20478549069287E-0001
 8.35819798860761E+0001	 2.79744906941846E+0001	 4.53377065403269E+0001
 3.21651449958739E+0000	 2.07702145466720E+0002	 3.55402652249047E-0001
 2.01967568120100E+0000	 2.18798421540151E+0002	 2.29942075236818E-0001
 2.47564499911528E+0002	 1.16062091562293E+0001	-1.09768585114083E+0001
 2.75434003278119E+0000	 2.06682714868898E+0002	 3.04647875356570E-0001
 1.55447768093114E+0002	 1.69466276107729E+0001	 7.73923851280381E+0000
 1.51727780323621E+0001	 1.12140903303357E+0002	 9.68295402051769E-0001
 1.48096814797259E+0000	 2.18623931519916E+0002	 1.98360225288854E-0001
 5.12258756311989E+0000	 1.93763658473782E+0002	 5.25304315286845E-0001
 5.00000000000000E-0001	 2.23403513408944E+0002	 5.56447568028377E-0002
 5.24818066836612E+0001	 4.23916761237702E+0001	 7.56595413472264E+0000
 8.56312021330701E+0002	 4.16010436866127E+0000	 8.54305611964984E+0000
 1.26817082831679E+0000	 2.39324137481898E+0002	 1.84769519419251E-0001
 4.49408019643730E+0001	 4.84756661647882E+0001	 7.53595387221233E+0000
 1.72947256500169E+0000	 2.29507401879262E+0002	 1.98763521698312E-0001
 2.06919310521118E+0001	 9.16237258129855E+0001	 1.99281621336321E+0001
 2.82186959930563E+0001	 7.17876164511649E+0001	 1.15540340938566E+0000
 6.81876812801777E-0001	 2.27927304021221E+0002	 9.40222439501560E-0002
 4.60426386438663E+0002	 7.11546501084361E+0000	 1.81736110106693E+0000
 5.98215070618702E+0000	 1.75686170243370E+0002	 5.53893062335468E-0001
 3.84833489703350E+0001	 5.51317419432195E+0001	 1.21932088139214E+0000
 7.33270277875471E+0002	 4.75784977646427E+0000	 2.11473176095986E+0000
 6.27908153829270E+0002	 5.45522820072825E+0000	 2.00288889350285E+0000
 3.75624120585036E+0000	 1.96664201987909E+0002	 3.86795804526180E-0001
 2.11992457328965E+0002	 1.35569648144999E+0001	 2.03577241136772E+0001
 9.52711104276182E+0000	 1.49617874185513E+0002	 7.04832477026157E+0000
 8.15817971446942E+0000	 1.58441950668396E+0002	 6.97145260954093E+0000
 2.41640086051306E+0001	 8.04799930406695E+0001	 1.11045960091334E+0000
 5.83899311868826E-0001	 2.28593487234395E+0002	 8.87611906235259E-0002
 2.89105482282983E+0002	 1.04178251604264E+0001	-4.67166648842412E+0000
 6.98594736167643E+0000	 1.72902926427937E+0002	 6.89243253306818E+0000
 1.33111792507161E+0002	 1.96246821687468E+0001	 7.69274225332297E+0000
 1.00000000000000E+0003	 3.60828931895856E+0000	 2.36518106505095E+0000
