## impedance in 1000*mV/pA=MOhm, then phase in Rd
 3.72759372031494E-0001	 4.39293025228598E+0002	 1.02638398287145E-0001
 2.68269579527973E+0002	 2.05908202769181E+0001	 2.08617585767670E+0001
 4.09491506238042E+0001	 6.06356971225712E+0001	 2.61162728651627E+0001
 5.96362331659464E+0001	 5.06279996482711E+0001	 7.37240951719872E+0000
 4.94171336132383E+0001	 5.48455926406397E+0001	 7.29890242083016E+0000
 7.54312006335462E+0000	 1.53568584693257E+0002	 2.60516809328047E+0001
 7.19685673001152E+0001	 4.56068750782816E+0001	 1.01697337715242E+0002
 6.55128556859551E-0001	 4.29811331230882E+0002	 2.23620045789521E-0001
 8.28642772854684E+0002	 1.17040814376156E+0001	-3.08285999743337E+0000
 1.45634847750124E-0001	 4.28416501142157E+0002	-5.63596712188748E-0003
 3.23745754281764E+0002	 1.84113099445283E+0001	 2.18040045732238E+0000
 1.67683293681101E+0000	 3.61180213109756E+0002	 5.27954930276049E-0001
 7.90604321090770E-0001	 4.26445000272814E+0002	 2.60351143843052E-0001
 6.25055192527397E+0000	 1.77784781034516E+0002	 9.11016365126640E-0001
 1.59985871960606E+0001	 9.58497357072819E+0001	 9.30263112376359E-0001
 6.86648845004300E+0002	 1.27759310537488E+0001	 2.99316292213293E+0000
 8.68511373751353E+0001	 4.26603691091294E+0001	 1.24799837157928E+0000
 3.90693993705462E+0002	 1.66653105775215E+0001	 2.37319940945076E+0000
 4.29193426012878E+0000	 2.30080887198294E+0002	 8.28795076310901E-0001
 2.55954792269954E-0001	 4.40231436066086E+0002	 5.37909545308862E-0002
 4.49843266896945E-0001	 4.40647064289317E+0002	 1.29014052581955E-0001
 1.20679264063933E-0001	 4.32433366526603E+0002	-2.41952273943021E-0002
 3.08884359647748E-0001	 4.49645451870133E+0002	 6.68457784942556E-0002
 1.32571136559011E+0001	 1.10949677837499E+0002	 9.25360946901861E-0001
 9.10298177991522E+0000	 1.40528925487122E+0002	 9.16003793318011E-0001
 4.71486636345739E+0002	 1.51491898049268E+0001	 2.55358726952989E+0000
 2.94705170255181E+0000	 2.88267162095186E+0002	 1.32949405984363E+0001
 1.84206996932672E+0002	 2.72094482000175E+0001	-4.56817769106728E+0000
 1.09854114198756E+0001	 1.23989775548899E+0002	 9.22343478888704E-0001
 2.44205309454865E+0000	 3.17216919014978E+0002	 6.94036836954978E+0000
 1.52641796717523E+0002	 3.09340924599650E+0001	 3.29967545069267E+0001
 1.38949549437314E+0000	 3.89895430451604E+0002	 4.47342406244877E-0001
 2.12095088792019E-0001	 4.42162621744970E+0002	 2.13375311403326E-0002
 1.15139539932645E+0000	 4.11911730397247E+0002	 3.74409820770638E-0001
 9.54095476349994E-0001	 4.30473135180901E+0002	 3.21378908711876E-0001
 2.22299648252619E+0002	 2.40202394499028E+0001	 1.86233637424122E+0000
 2.81176869797423E+0001	 7.62206532486583E+0001	 1.34966164420262E+0001
 3.39322177189533E+0001	 6.97207677676356E+0001	 7.23281611328278E+0000
 5.17947467923121E+0000	 2.10313067046302E+0002	 8.56087763377286E-0001
 3.55648030622313E+0000	 2.61090644314282E+0002	 7.05542478583532E+0000
 1.75751062485479E-0001	 4.42831267583763E+0002	-2.40866778914891E-0003
 2.02358964772516E+0000	 3.48767816512002E+0002	 6.00471584564150E-0001
 2.32995181051537E+0001	 8.31438634168848E+0001	 1.97716586113281E+0001
 5.68986602901830E+0002	 1.38905258492316E+0001	 2.75644300797107E+0000
 1.26485521685530E+0002	 3.55777914260726E+0001	 3.91670394976886E+0001
 1.93069772888325E+0001	 9.21649975566290E+0001	 9.07101148852851E-0001
 5.42867543932386E-0001	 4.60195383199732E+0002	 1.72085348608234E-0001
 1.04811313415469E+0002	 3.98521990504157E+0001	 7.64133188044522E+0000
 1.00000000000000E+0003	 1.11443904329389E+0001	-2.84460851999471E+0000
