## impedance in 1000*mV/pA=MOhm, then phase in Rd
 4.29193426012878E+0002	 2.31934512037109E+0001	 1.04079181767245E+0000
 6.25055192527397E+0000	 2.82792140181017E+0002	 6.91041973602644E+0000
 3.72759372031494E+0002	 2.50088694548351E+0001	 7.29829703613376E+0000
 4.49843266896945E+0001	 7.83957905553482E+0001	 1.35354064015545E+0001
 1.67683293681101E+0001	 1.57270082594461E+0002	 9.13711677247732E-0001
 1.84206996932672E+0002	 3.60300844911454E+0001	 7.20218942513736E+0000
 6.55128556859551E+0002	 1.85532808055332E+0001	 1.13657832531286E+0000
 2.22299648252619E+0001	 1.28976520386990E+0002	 7.63430726943579E+0001
 4.09491506238043E+0000	 3.24974218566639E+0002	 4.46720388002775E-0001
 1.09854114198756E+0001	 2.04427081926009E+0002	 7.07952817534349E+0000
 5.68986602901830E+0002	 1.98604013441158E+0001	 7.38103924994704E+0000
 7.54312006335462E+0002	 1.72942712542706E+0001	 1.18272654198497E+0000
 2.44205309454865E+0002	 3.10748873232096E+0001	 9.48602626321592E-0001
 1.52641796717523E+0000	 3.57709322885951E+0002	 1.22268797375844E-0001
 2.68269579527973E+0000	 3.46192958756445E+0002	 1.91392177483909E+0001
 2.55954792269954E+0001	 1.16022282930945E+0002	 9.59949779538439E-0001
 7.90604321090770E+0001	 5.47569241949260E+0001	 1.34908495242095E+0001
 1.93069772888325E+0001	 1.42087167491165E+0002	 9.31281507938122E-0001
 1.00000000000000E+0000	 3.54380067428978E+0002	 5.63349459569876E-0002
 1.20679264063933E+0002	 4.38552791445083E+0001	 3.23189759350296E+0001
 3.23745754281764E+0002	 2.66507350175796E+0001	 1.35531355552508E+0001
 8.28642772854684E+0000	 2.40817083470811E+0002	 3.21302157841886E+0001
 3.90693993705462E+0001	 8.57564123729955E+0001	 2.61039466692826E+0001
 1.38949549437314E+0002	 4.07534172917840E+0001	 7.18697579185774E+0000
 1.32571136559011E+0000	 3.52598195671177E+0002	 9.74617376497329E-0002
 8.68511373751353E+0002	 1.61371353956029E+0001	 7.52302674889577E+0000
 5.17947467923121E+0001	 7.06407835469089E+0001	 7.23504850976620E+0000
 1.26485521685530E+0001	 1.86333297855462E+0002	 8.32983412082792E-0001
 1.45634847750124E+0001	 1.71006772179713E+0002	 1.34314035109164E+0001
 1.75751062485479E+0000	 3.45051377335060E+0002	 1.56410640528951E-0001
 7.19685673001152E+0000	 2.53103403453086E+0002	 6.44766651788989E-0001
 5.96362331659464E+0001	 6.43927068517951E+0001	 9.42823049962406E-0001
 9.54095476349994E+0000	 2.17816255298712E+0002	 1.33110678914064E+0001
 4.71486636345739E+0000	 2.96946084841268E+0002	 6.76918709192827E+0000
 9.10298177991522E+0001	 5.02944862832131E+0001	 1.97604255802064E+0001
 5.42867543932386E+0000	 2.78941039990924E+0002	 1.93808243947999E+0001
 2.94705170255181E+0001	 1.04124635353080E+0002	 9.54750375840044E-0001
 4.94171336132383E+0002	 2.10639368430871E+0001	 1.36278565838135E+0001
 1.04811313415469E+0002	 4.65453450988689E+0001	 9.03059951973940E-0001
 3.08884359647748E+0000	 3.15174480834493E+0002	 3.14326073568405E-0001
 2.02358964772516E+0000	 3.29553717300906E+0002	 1.83558124054840E-0001
 2.81176869797423E+0002	 2.84867154518550E+0001	 7.24592501423117E+0000
 1.15139539932645E+0000	 3.33866935665220E+0002	 7.03457086417071E-0002
 1.59985871960606E+0002	 3.76684225575534E+0001	 9.02637903318157E-0001
 6.86648845004300E+0001	 5.87349427599274E+0001	 9.30124347638265E-0001
 2.32995181051537E+0000	 3.25649037001938E+0002	 2.25564508440000E-0001
 3.55648030622313E+0000	 3.05035077755940E+0002	 2.54897158189659E+0001
 3.39322177189533E+0001	 9.33922049438525E+0001	 7.24535134771222E+0000
 1.00000000000000E+0003	 1.50253371321597E+0001	 7.58990077279917E+0000
