## impedance in 1000*mV/pA=MOhm or admittance in 1000*pA/mV=pS, then phase in Rd
 9.29911975673420E-0001	 2.47620023406134E+0002	 1.30101856362233E-0003
 5.83899311868826E-0001	 2.40465155310661E+0002	-2.25008780540589E-0002
 2.06919310521119E+0001	 6.80551799130031E+0001	 2.00378273145304E+0001
 6.98594736167643E+0000	 1.59168818137983E+0002	 7.19214497137317E+0000
 2.41640086051306E+0001	 6.00518021481589E+0001	 1.37735952597657E+0001
 7.96294803548532E-0001	 2.51985462094919E+0002	 4.74809286087669E-0002
 2.35857448090293E+0000	 2.57508246573402E+0002	 3.64409257851014E-0001
 5.37685300415571E+0002	 5.38408138215868E+0000	 1.78361840490945E+0000
 2.89105482282983E+0002	 8.50733754772772E+0000	 3.65917985530167E+0002
 5.12258756311989E+0000	 1.97159129254833E+0002	 7.08020282846853E+0000
 6.12881816164451E+0001	 2.73069227444262E+0001	 7.56909121108291E+0000
 8.35819798860761E+0001	 2.13115327523377E+0001	 1.38667101247318E+0001
 2.82186959930563E+0001	 5.21587541158587E+0001	 7.51350580023456E+0000
 5.00000000000000E-0001	 2.36454434293061E+0002	-9.52779693749466E-0003
 5.98215070618702E+0000	 1.73914585145463E+0002	 1.96801195012930E+0001
 1.55447768093114E+0002	 1.33357862380017E+0001	 7.62857689434605E+0000
 2.75434003278119E+0000	 2.41754106675014E+0002	 1.92869631260485E+0001
 1.72947256500169E+0000	 2.50278020659941E+0002	 6.53301972540207E+0000
 3.21651449958739E+0000	 2.32356600044250E+0002	 5.08818073423733E-0001
 2.11992457328965E+0002	 1.07387533723767E+0001	 1.40090411475065E+0000
 1.51727780323621E+0001	 8.59638313739996E+0001	 1.12462963291693E+0000
 3.75624120585036E+0000	 2.17137380124670E+0002	 6.02227468293012E-0001
 8.15817971446942E+0000	 1.40007872206048E+0002	 2.60899715493591E+0001
 1.08594992538858E+0000	 2.47612738310616E+0002	 1.09781955083443E-0001
 1.77187493044694E+0001	 7.58229970908397E+0001	 1.15125755873390E+0000
 1.13985228104759E+0002	 1.67472765802217E+0001	 1.30637378591666E+0000
 4.49408019643730E+0001	 3.52848184373866E+0001	 2.63860549674096E+0001
 7.15722541430678E+0001	 2.41046119071002E+0001	 1.27958607734746E+0000
 6.81876812801777E-0001	 2.33627829584930E+0002	 4.84789143025992E-0002
 3.94268649645282E+0002	 6.89208468707496E+0000	 2.67525844405156E+0001
 1.26817082831679E+0000	 2.40308752634091E+0002	 1.45419220403274E-0001
 9.52711104276182E+0000	 1.23834015647155E+0002	 7.27508946935171E+0000
 2.47564499911528E+0002	 9.63096451999355E+0000	-4.84021312176644E+0000
 1.11257471639330E+0001	 1.09098980569142E+0002	 7.31144426427463E+0000
 3.84833489703350E+0001	 3.97151439603646E+0001	 7.51463710251287E+0000
 5.24818066836612E+0001	 3.07810053058413E+0001	 1.38242582923533E+0001
 3.29537543443624E+0001	 4.50712039239937E+0001	 7.50088047360786E+0000
 3.37616984325077E+0002	 7.73682932768850E+0000	 5.18153185104905E+0001
 1.29926322260940E+0001	 9.56869084026871E+0001	 1.07550453393868E+0000
 1.48096814797259E+0000	 2.34200279834504E+0002	 1.83907474688810E-0001
 6.27908153829270E+0002	 4.83384974698153E+0000	-4.39684691264278E+0000
 7.33270277875471E+0002	 4.25742145008564E+0000	 1.99752960818596E+0000
 4.60426386438663E+0002	 6.15200334123252E+0000	 7.98008185391664E+0000
 1.81531689642228E+0002	 1.20653910436517E+0001	 7.64483706296215E+0000
 9.76069210802278E+0001	 1.89036428934860E+0001	 1.28492949710307E+0000
 4.38653331061871E+0000	 1.90414061516507E+0002	 1.32047637888165E+0001
 8.56312021330702E+0002	 3.77007952013302E+0000	 2.11804252579508E+0000
 1.33111792507161E+0002	 1.50356881006055E+0001	 1.31279998833790E+0000
 1.00000000000000E+0003	 3.31171438416449E+0000	 2.24822209761083E+0000
